transaction_id,customer_id,product_id,transaction_date,amount,quantity,promo_code,ingestion_timestamp,source_file
T002130,C00096,P0064,2025-03-07,47.06,3,,2025-03-08 03:00:00,batch_2025_01_late.csv
T003250,C00261,P0029,2025-02-06,$758.93,5,SAVE10,2025-02-07 20:00:00,batch_2025_01.csv
T004830,C00143,P0017,2025-06-03,214.66,2,,2025-06-03 19:00:00,batch_2025_01.csv
T004140,C00443,P0082,2025-07-03,585.81,3,,2025-07-04 17:00:00,batch_2025_01.csv
T003263,C00268,P0032,2025-06-13,653.51,2,WELCOME5,2025-06-14 03:00:00,batch_2025_01.csv
T003200,C00180,P0024,2025-04-23,484.67,3,WELCOME5,2025-04-23 06:00:00,batch_2025_01.csv
T001256,C00041,P0033,2025-03-18,705.89,5,WELCOME5,2025-03-18 07:00:00,batch_2025_01.csv
T003662,C00086,P0110,2025-04-26,685.10,5,,2025-04-26 23:00:00,batch_2025_01.csv
T002187,C00302,P0131,2025-07-21,$681.56,5,,2025-07-22 07:00:00,batch_2025_01.csv
T004347,C00463,P0117,2025-03-01,$697.76,5,,2025-03-01 06:00:00,batch_2025_01.csv
T000553,C00047,P0030,2025-06-12,$637.95,5,WELCOME5,2025-06-13 00:00:00,batch_2025_01.csv
T004114,C00158,P0144,2031-01-01,641.61,5,,2025-08-29 15:00:00,batch_2025_01.csv
T001255,C00317,P0144,2025-07-25,$769.25,1,WELCOME5,2025-07-25 05:00:00,batch_2025_01.csv
T003958,C00050,P0022,05/24/2025,$312.75,1,WELCOME5,2025-05-24 09:00:00,batch_2025_01.csv
T002869,C00354,P0088,04/10/2025,121.14,4,WELCOME5,2025-04-10 04:00:00,batch_2025_01.csv
T000267,C00016,P0098,2025-02-14,617.43,3,SAVE10,2025-02-14 23:00:00,batch_2025_01.csv
T002903,C00445,P0011,04/26/2025,659.33,1,WELCOME5,2025-04-26 02:00:00,batch_2025_01.csv
T002684,C00079,P0096,2025-07-26,816.03,1,WELCOME5,2025-07-26 22:00:00,batch_2025_01.csv
T000175,C00170,P0099,2019-13-40,$682.00,3,,2025-02-06 21:00:00,batch_2025_01.csv
T001386,C00178,P0074,2025-06-29,$193.04,3,,2025-06-30 09:00:00,batch_2025_01.csv
T002937,C00285,P0037,2025-06-05,353.76,5,SAVE10,2025-06-05 15:00:00,batch_2025_01.csv
T004807,C00267,P0075,2025-08-27,360.39,4,,2025-08-28 19:00:00,batch_2025_01.csv
T002201,C00008,P0078,05/22/2025,880.18,5,,2025-05-22 01:00:00,batch_2025_01.csv
T003668,C00028,P0117,2025-01-02,719.76,2,SAVE10,2025-01-02 05:00:00,batch_2025_01.csv
T003260,C00229,P0045,2025-08-12,71.93,4,,2025-08-12 21:00:00,batch_2025_01.csv
T002683,C00179,P0050,02/14/2025,228.56,1,,2025-02-14 01:00:00,batch_2025_01.csv
T004247,C00228,P0073,2025-01-23,230.03,4,,2025-01-23 12:00:00,batch_2025_01.csv
T004696,C00142,P0081,04/11/2025,753.90,4,,2025-04-12 19:00:00,batch_2025_01.csv
T000677,C00386,P0058,2025-08-18,293.85,1,,2025-08-18 18:00:00,batch_2025_01.csv
T000152,C00154,P0037,2025-08-23,726.75,5,WELCOME5,2025-08-23 04:00:00,batch_2025_01.csv
T003882,C00485,P0030,2025-02-25,334.45,2,,2025-02-25 14:00:00,batch_2025_01.csv
T001756,C00064,P0025,2025-04-15,$227.60,2,,2025-04-15 15:00:00,batch_2025_01.csv
T000034,C00387,P0132,2025-04-21,$109.53,4,WELCOME5,2025-04-21 08:00:00,batch_2025_01.csv
T002082,C00128,P0016,06/07/2025,119.23,4,WELCOME5,2025-06-08 00:00:00,batch_2025_01.csv
T004695,C00426,P0092,04/09/2025,$856.92,1,WELCOME5,2025-04-10 20:00:00,batch_2025_01.csv
T002620,C00133,P0026,2025-03-14,$527.00,3,,2025-03-15 17:00:00,batch_2025_01.csv
T004944,C00231,P0047,2025-03-06,414.74,2,,2025-03-07 00:00:00,batch_2025_01.csv
T000627,C00426,P0018,2025-01-26,18.67,2,,2025-01-27 10:00:00,batch_2025_01.csv
T001978,C00083,P0145,06/04/2025,631.76,4,WELCOME5,2025-06-04 05:00:00,batch_2025_01.csv
T002973,C99999,P0098,2025-06-12,$805.12,2,SAVE10,2025-06-12 22:00:00,batch_2025_01.csv
T004663,C00392,P0085,04/25/2025,41.96,3,,2025-04-26 23:00:00,batch_2025_01.csv
T002952,C00120,P0027,2025-05-24,462.07,5,,2025-05-26 00:00:00,batch_2025_01.csv
T004113,C99999,P0008,2025-07-11,$786.64,4,,2025-07-11 16:00:00,batch_2025_01.csv
T003495,C00134,P0098,02/12/2025,606.32,5,,2025-02-12 02:00:00,batch_2025_01.csv
T000769,C00141,P0021,2025-08-29,742.29,3,SAVE10,2025-08-30 08:00:00,batch_2025_01.csv
T000283,C00054,P0128,2025-07-10,133.45,2,,2025-07-10 05:00:00,batch_2025_01.csv
T003915,C00395,P0113,01/08/2025,$879.09,4,,2025-01-08 13:00:00,batch_2025_01.csv
T003540,C00476,P0059,04/08/2025,232.99,1,SAVE10,2025-04-08 02:00:00,batch_2025_01.csv
T002037,C00471,P0095,2025-01-18,264.82,5,,2025-01-19 10:00:00,batch_2025_01.csv
T003841,C00302,P0139,2025-08-29,,5,,2025-08-30 07:00:00,batch_2025_01.csv
T003041,C00472,P0086,2025-01-14,202.27,2,SAVE10,2025-01-15 03:00:00,batch_2025_01.csv
T001826,C00322,P9999,08/13/2025,431.27,5,WELCOME5,2025-08-14 03:00:00,batch_2025_01.csv
T002192,C00464,P0101,03/18/2025,$825.20,2,,2025-03-18 06:00:00,batch_2025_01.csv
T004451,C00077,P0106,2025-01-05,493.35,2,,2025-01-05 01:00:00,batch_2025_01.csv
T001970,C00201,P0100,01/15/2025,$63.84,5,,2025-01-15 08:00:00,batch_2025_01.csv
T004594,C00488,P0002,2025-01-25,168.13,3,,2025-01-25 22:00:00,batch_2025_01.csv
T002511,C00331,P0081,2025-03-04,$319.81,5,,2025-03-05 23:00:00,batch_2025_01.csv
T004002,C00446,P0077,2025-05-28,747.32,5,WELCOME5,2025-05-29 20:00:00,batch_2025_01.csv
T002323,C00047,P0013,2025-04-28,499.69,4,,2025-04-28 03:00:00,batch_2025_01.csv
T002280,C00153,P0097,2025-01-11,779.75,2,,2025-01-11 11:00:00,batch_2025_01.csv
T002644,C00237,P0042,2025-04-09,$210.56,4,,2025-04-09 02:00:00,batch_2025_01.csv
T000873,C00154,P0023,02/01/2025,360.61,4,,2025-02-01 09:00:00,batch_2025_01.csv
T002247,C00293,P0110,2025-08-21,$849.07,4,SAVE10,2025-08-22 12:00:00,batch_2025_01.csv
T000113,C00076,P0063,2019-13-40,36.16,4,,2025-06-29 08:00:00,batch_2025_01.csv
T001864,C00368,P0029,2025-01-04,748.33,2,,2025-01-05 03:00:00,batch_2025_01.csv
T004582,C00358,P0002,2025-06-17,$623.71,1,SAVE10,2025-06-18 14:00:00,batch_2025_01.csv
T000914,C00034,P0043,07/12/2025,461.68,5,SAVE10,2025-07-13 18:00:00,batch_2025_01.csv
T004541,C00471,P0114,2025-05-09,362.99,1,WELCOME5,2025-05-09 16:00:00,batch_2025_01.csv
T003079,C00197,P0045,2025-05-25,752.01,3,SAVE10,2025-05-26 01:00:00,batch_2025_01.csv
T003710,C00166,P0131,2025-05-18,272.89,5,WELCOME5,2025-05-18 01:00:00,batch_2025_01.csv
T004935,C00152,P0093,01/05/2025,$781.85,5,,2025-01-05 09:00:00,batch_2025_01.csv
T003509,C00492,P0086,2025-01-18,830.67,2,,2025-01-19 15:00:00,batch_2025_01.csv
T004388,C00101,P0118,2025-03-13,506.56,3,,2025-03-13 12:00:00,batch_2025_01.csv
T003962,C00410,P0078,07/16/2025,161.84,5,WELCOME5,2025-07-16 20:00:00,batch_2025_01.csv
T000373,C00278,P0083,2025-07-14,N/A,4,WELCOME5,2025-07-14 23:00:00,batch_2025_01.csv
T004846,C00397,P0085,2025-04-23,438.97,4,WELCOME5,2025-04-24 00:00:00,batch_2025_01.csv
T000098,C00226,P0107,2019-13-40,439.95,3,,2025-02-22 22:00:00,batch_2025_01.csv
T000862,C00224,P0047,2025-08-09,378.12,1,,2025-08-10 10:00:00,batch_2025_01.csv
T004735,C00190,P0104,2025-05-23,455.18,4,,2025-05-23 04:00:00,batch_2025_01.csv
T003484,C00432,P0094,02/09/2025,$508.16,3,,2025-02-10 01:00:00,batch_2025_01.csv
T002381,C00484,P0072,2019-13-40,384.53,2,,2025-03-28 12:00:00,batch_2025_01.csv
T001834,C00050,P0074,2025-05-19,284.07,2,,2025-05-20 21:00:00,batch_2025_01.csv
T000854,C00179,P0018,2025-04-17,$784.42,3,SAVE10,2025-04-18 07:00:00,batch_2025_01.csv
T003898,C00463,P0040,2025-04-15,297.83,1,,2025-04-15 01:00:00,batch_2025_01.csv
T004518,C00424,P0079,2025-07-05,735.43,1,,2025-07-05 18:00:00,batch_2025_01.csv
T000788,C00265,P0081,02/12/2025,396.71,2,WELCOME5,2025-02-12 21:00:00,batch_2025_01.csv
T000848,C00300,P0128,04/23/2025,575.72,4,,2025-04-24 21:00:00,batch_2025_01.csv
T002360,C00406,P0079,04/12/2025,$553.89,5,,2025-04-13 13:00:00,batch_2025_01.csv
T002651,C00024,P0115,2025-03-06,$379.62,4,,2025-03-06 09:00:00,batch_2025_01.csv
T000277,C00001,P0085,2025-02-21,826.76,3,,2025-02-21 09:00:00,batch_2025_01.csv
T004880,C00239,P0091,2025-07-18,139.71,4,WELCOME5,2025-07-18 07:00:00,batch_2025_01_late.csv
T000079,C00022,P0091,2025-04-22,$556.45,1,,2025-04-22 18:00:00,batch_2025_01.csv
T002577,C00218,P0123,2025-04-10,899.98,5,WELCOME5,2025-04-10 16:00:00,batch_2025_01.csv
T002215,C00060,P0148,2025-01-01,339.65,1,,2025-01-02 16:00:00,batch_2025_01.csv
T003549,C00087,P0032,2025-01-20,230.20,5,,2025-01-21 07:00:00,batch_2025_01.csv
T000808,C00432,P0101,2025-04-17,$48.37,4,SAVE10,2025-04-18 22:00:00,batch_2025_01.csv
T001914,C00065,P0017,07/25/2025,62.15,3,WELCOME5,2025-07-25 04:00:00,batch_2025_01.csv
T001875,C00491,P0006,2025-06-26,300.02,4,,2025-06-27 18:00:00,batch_2025_01_late.csv
T002661,C00441,P0104,02/03/2025,676.62,2,,2025-02-04 06:00:00,batch_2025_01.csv
T002107,C00236,P0139,2025-01-28,761.07,1,,2025-01-28 06:00:00,batch_2025_01.csv
T003480,C00386,P0050,2025-01-20,$553.99,3,,2025-01-20 18:00:00,batch_2025_01.csv
T002349,,P0073,2025-04-27,$510.23,1,,2025-04-27 19:00:00,batch_2025_01.csv
T004058,C00018,P0106,2025-06-27,746.30,5,WELCOME5,2025-06-28 06:00:00,batch_2025_01.csv
T000530,C99999,P0075,not-a-date,781.73,1,,2025-06-17 01:00:00,batch_2025_01.csv
T001204,C00116,P0104,01/26/2025,357.58,3,SAVE10,2025-01-26 15:00:00,batch_2025_01.csv
T002610,C00158,P0058,2025-05-31,308.93,2,,2025-05-31 19:00:00,batch_2025_01.csv
T003203,C00328,P0119,2025-06-10,$893.24,5,,2025-06-10 15:00:00,batch_2025_01.csv
T003462,C00493,P0068,2025-01-19,$222.43,2,,2025-01-20 19:00:00,batch_2025_01.csv
T002287,C00214,P0089,2025-06-15,15.61,2,,2025-06-16 15:00:00,batch_2025_01.csv
T001951,C00232,P0005,2025-01-13,$548.27,1,,2025-01-14 09:00:00,batch_2025_01.csv
T001220,C00233,P0011,2025-07-31,201.85,1,SAVE10,2025-08-01 14:00:00,batch_2025_01.csv
T002769,C00266,P0017,2025-04-13,$413.20,4,WELCOME5,2025-04-13 10:00:00,batch_2025_01.csv
T004901,C00244,P0134,2025-03-27,231.41,4,,2025-03-27 14:00:00,batch_2025_01.csv
T002849,C00162,P0105,2025-03-02,346.86,2,,2025-03-03 03:00:00,batch_2025_01.csv
T004248,C00090,P0057,01/23/2025,187.51,1,SAVE10,2025-01-24 03:00:00,batch_2025_01.csv
T001838,C00372,P0005,06/08/2025,820.54,3,,2025-06-08 06:00:00,batch_2025_01.csv
T000450,C00183,P0040,2025-01-31,$702.81,5,,2025-01-31 06:00:00,batch_2025_01.csv
T003280,C00304,P0131,2025-08-26,$812.94,2,,2025-08-26 02:00:00,batch_2025_01.csv
T002144,C00305,P0147,2025-02-04,$276.61,2,,2025-02-04 20:00:00,batch_2025_01.csv
T004188,C00014,P0114,04/16/2025,840.04,3,WELCOME5,2025-04-17 15:00:00,batch_2025_01.csv
T004835,C00285,P0106,2025-08-01,592.58,3,,2025-08-01 09:00:00,batch_2025_01.csv
T000650,C00085,P0113,2025-05-29,$225.33,5,SAVE10,2025-05-29 03:00:00,batch_2025_01.csv
T000601,C00299,P0003,05/11/2025,553.45,1,,2025-05-12 02:00:00,batch_2025_01.csv
T001035,C00141,P0003,02/26/2025,$95.37,1,,2025-02-27 01:00:00,batch_2025_01.csv
T002408,C00320,P0047,2025-06-12,362.36,5,,2025-06-13 19:00:00,batch_2025_01.csv
T003486,C00454,P0130,2025-05-14,$778.67,1,,2025-05-15 01:00:00,batch_2025_01.csv
T000512,C00262,P0143,2025-05-27,517.04,2,,2025-05-27 10:00:00,batch_2025_01.csv
T001875,C00491,P0006,2025-06-26,300.02,4,,2025-06-27 12:00:00,batch_2025_01.csv
T001040,,P0108,02/16/2025,$638.45,5,,2025-02-17 05:00:00,batch_2025_01.csv
T001195,C00054,P0088,2025-06-01,194.13,3,SAVE10,2025-06-02 10:00:00,batch_2025_01.csv
T004327,C00231,P0078,2025-02-08,$801.91,3,,2025-02-08 04:00:00,batch_2025_01.csv
T002251,C00005,P0056,2025-03-31,151.33,4,,2025-03-31 01:00:00,batch_2025_01.csv
T001184,C00459,P0137,2025-01-11,826.89,1,SAVE10,2025-01-11 22:00:00,batch_2025_01.csv
T003576,C00173,P0104,2025-08-06,$679.39,1,,2025-08-06 20:00:00,batch_2025_01.csv
T003243,C00312,P0063,04/04/2025,365.46,2,,2025-04-04 03:00:00,batch_2025_01.csv
T004985,C00163,P0149,2025-04-11,$676.37,3,,2025-04-12 05:00:00,batch_2025_01.csv
T002598,C00252,P0039,03/31/2025,239.45,4,WELCOME5,2025-04-01 12:00:00,batch_2025_01.csv
T003876,C00471,P0113,06/18/2025,33.87,5,,2025-06-19 04:00:00,batch_2025_01.csv
T002077,C00391,P0034,01/07/2025,197.12,2,,2025-01-07 17:00:00,batch_2025_01.csv
T001001,C00467,P0098,07/20/2025,591.30,2,,2025-07-21 12:00:00,batch_2025_01.csv
T000572,C00409,P0010,2025-05-04,583.92,5,,2025-05-04 10:00:00,batch_2025_01.csv
T002482,,P0136,not-a-date,660.77,4,,2025-08-08 23:00:00,batch_2025_01.csv
T001414,C00044,P9999,2025-07-06,92.36,3,,2025-07-06 10:00:00,batch_2025_01.csv
T002222,C00474,P0037,02/21/2025,879.84,1,,2025-02-21 20:00:00,batch_2025_01.csv
T001686,C00103,P0146,2025-03-18,664.25,3,,2025-03-19 21:00:00,batch_2025_01.csv
T002296,C00470,P0145,05/08/2025,610.22,3,,2025-05-08 22:00:00,batch_2025_01.csv
T003451,C00148,P0102,05/24/2025,10.25,4,,2025-05-25 16:00:00,batch_2025_01.csv
T001008,C00324,P0056,2025-06-30,449.56,2,,2025-07-01 01:00:00,batch_2025_01.csv
T000616,C00147,P0125,05/10/2025,81.60,2,WELCOME5,2025-05-10 05:00:00,batch_2025_01.csv
T004820,C00466,P0020,01/15/2025,392.07,2,WELCOME5,2025-01-15 12:00:00,batch_2025_01.csv
T001217,C00098,P0011,06/29/2025,524.93,4,WELCOME5,2025-06-29 22:00:00,batch_2025_01.csv
T003586,C00276,P0063,07/14/2025,$751.99,4,SAVE10,2025-07-15 18:00:00,batch_2025_01.csv
T000469,C00086,P0102,2025-01-17,99.88,4,WELCOME5,2025-01-18 07:00:00,batch_2025_01.csv
T003268,C00165,P0027,2025-04-28,168.83,1,WELCOME5,2025-04-28 01:00:00,batch_2025_01.csv
T001064,C00010,P0052,2025-01-14,89.11,2,,2025-01-15 01:00:00,batch_2025_01.csv
T002382,C00103,P0035,02/09/2025,472.12,1,,2025-02-10 16:00:00,batch_2025_01.csv
T004571,C00387,P0063,2025-07-23,$614.72,1,WELCOME5,2025-07-24 18:00:00,batch_2025_01.csv
T004659,C00465,P0125,2025-01-21,299.37,3,,2025-01-21 11:00:00,batch_2025_01.csv
T000522,C00125,P0019,2025-04-21,$245.50,1,SAVE10,2025-04-21 21:00:00,batch_2025_01.csv
T000252,C00103,P0075,2025-03-19,510.92,5,SAVE10,2025-03-21 00:00:00,batch_2025_01.csv
T004886,C00423,P0073,2025-04-30,$350.48,2,SAVE10,2025-05-01 09:00:00,batch_2025_01.csv
T002127,C00309,P0148,01/06/2025,68.79,1,,2025-01-07 16:00:00,batch_2025_01.csv
T003457,C00156,P0068,2025-07-01,586.59,4,WELCOME5,2025-07-01 14:00:00,batch_2025_01.csv
T002930,C00165,P0127,2025-05-23,$545.46,5,SAVE10,2025-05-24 14:00:00,batch_2025_01.csv
T003119,C00467,P0089,2025-07-05,875.44,3,,2025-07-06 13:00:00,batch_2025_01.csv
T003852,C00097,P0017,2025-01-27,721.42,1,SAVE10,2025-01-27 09:00:00,batch_2025_01.csv
T002605,C00065,P0061,2025-03-11,287.38,4,SAVE10,2025-03-11 14:00:00,batch_2025_01.csv
T002003,C00230,P0100,2025-05-19,434.02,4,,2025-05-20 19:00:00,batch_2025_01.csv
T000243,C00062,P0004,2025-06-29,639.45,5,WELCOME5,2025-06-29 01:00:00,batch_2025_01.csv
T001330,C00032,P0144,2025-03-08,696.44,4,SAVE10,2025-03-09 20:00:00,batch_2025_01.csv
T003728,C00058,P0107,2025-02-26,640.84,4,WELCOME5,2025-02-26 08:00:00,batch_2025_01.csv
T000720,C00462,P0052,2025-03-31,172.83,3,WELCOME5,2025-03-31 02:00:00,batch_2025_01.csv
T004280,C00157,P0112,2025-05-06,33.13,5,,2025-05-07 05:00:00,batch_2025_01.csv
T000742,C00050,P0110,2025-04-02,N/A,2,,2025-04-03 03:00:00,batch_2025_01.csv
T004933,C00326,P0121,07/30/2025,752.84,2,WELCOME5,2025-08-01 00:00:00,batch_2025_01.csv
T004361,C00335,P0146,2025-04-01,$677.10,3,,2025-04-01 20:00:00,batch_2025_01.csv
T001747,C00236,P0138,2025-03-07,312.53,4,WELCOME5,2025-03-08 15:00:00,batch_2025_01.csv
T003703,C00133,P0078,03/13/2025,$617.94,4,WELCOME5,2025-03-13 16:00:00,batch_2025_01.csv
T001030,,P0020,2025-03-08,498.46,4,,2025-03-09 01:00:00,batch_2025_01.csv
T000849,C00074,P0130,2025-07-02,$121.39,5,,2025-07-03 06:00:00,batch_2025_01.csv
T004570,C00490,P0121,2025-06-07,848.84,3,,2025-06-07 11:00:00,batch_2025_01.csv
T000302,C00199,P9999,2025-03-25,362.44,1,WELCOME5,2025-03-25 18:00:00,batch_2025_01.csv
T001690,C00316,P0028,2025-08-07,796.90,3,,2025-08-07 02:00:00,batch_2025_01.csv
T000855,C00244,P0034,2025-05-10,687.66,4,,2025-05-11 17:00:00,batch_2025_01.csv
T003170,C00497,P0130,06/12/2025,$832.32,2,,2025-06-13 01:00:00,batch_2025_01.csv
T004679,C00341,P0047,06/11/2025,611.87,4,WELCOME5,2025-06-12 15:00:00,batch_2025_01.csv
T003781,C00250,P0138,06/22/2025,548.30,2,SAVE10,2025-06-22 20:00:00,batch_2025_01.csv
T000732,C00249,P0131,2025-07-16,256.77,4,,2025-07-17 06:00:00,batch_2025_01.csv
T004965,C00217,P0090,2025-02-02,-45.00,1,,2025-02-03 16:00:00,batch_2025_01.csv
T004039,C00040,P0124,2025-01-03,14.95,5,,2025-01-04 18:00:00,batch_2025_01.csv
T000744,C00011,P0138,04/28/2025,$298.90,4,,2025-04-29 19:00:00,batch_2025_01.csv
T001002,C00133,P0030,2025-01-29,$267.55,2,,2025-01-29 06:00:00,batch_2025_01.csv
T000061,C00464,P0132,04/22/2025,139.44,4,,2025-04-22 06:00:00,batch_2025_01.csv
T002083,C00469,P0116,2025-08-17,336.76,5,,2025-08-17 20:00:00,batch_2025_01.csv
T001574,C00289,P0096,2025-02-14,774.55,5,,2025-02-14 13:00:00,batch_2025_01.csv
T000041,C00114,P0086,2025-01-20,$702.97,2,,2025-01-21 09:00:00,batch_2025_01.csv
T003897,C00291,P0016,2025-03-14,639.00,2,,2025-03-15 07:00:00,batch_2025_01.csv
T002883,C00444,P0073,2025-07-24,540.72,4,,2025-07-25 19:00:00,batch_2025_01.csv
T004447,C00093,P0002,2025-05-24,507.80,1,WELCOME5,2025-05-24 13:00:00,batch_2025_01.csv
T000439,C00265,P0060,2025-06-22,$556.75,2,,2025-06-22 03:00:00,batch_2025_01.csv
T002601,C00478,P0103,2025-08-08,857.81,5,SAVE10,2025-08-08 09:00:00,batch_2025_01.csv
T002542,C00382,P0100,2025-08-10,884.80,3,,2025-08-11 13:00:00,batch_2025_01.csv
T002632,C00165,P0015,08/03/2025,664.33,4,,2025-08-04 03:00:00,batch_2025_01.csv
T003296,C00391,P0054,2025-01-04,581.56,3,,2025-01-05 08:00:00,batch_2025_01.csv
T003358,C00237,P0110,2025-04-16,162.37,4,WELCOME5,2025-04-16 09:00:00,batch_2025_01.csv
T000005,C00047,P0102,2025-05-18,$20.42,3,WELCOME5,2025-05-18 08:00:00,batch_2025_01.csv
T000758,C00401,P0006,2025-08-18,57.35,1,SAVE10,2025-08-18 06:00:00,batch_2025_01.csv
T004625,,P0035,2025-04-12,89.94,3,,2025-04-13 21:00:00,batch_2025_01.csv
T002622,C00242,P0043,2025-06-23,505.84,2,SAVE10,2025-06-24 11:00:00,batch_2025_01_late.csv
T004554,C00329,P0034,2025-04-12,213.03,2,SAVE10,2025-04-13 03:00:00,batch_2025_01.csv
T003635,C00252,P0072,05/26/2025,,3,SAVE10,2025-05-27 13:00:00,batch_2025_01.csv
T001671,C00084,P0033,2025-01-05,295.94,4,,2025-01-05 08:00:00,batch_2025_01.csv
T000610,C00247,P0021,07/07/2025,134.74,3,SAVE10,2025-07-08 10:00:00,batch_2025_01.csv
T001777,C00282,P0139,2025-08-16,$655.80,5,,2025-08-17 10:00:00,batch_2025_01.csv
T003602,C00202,P0079,2025-06-01,71.52,1,,2025-06-02 16:00:00,batch_2025_01.csv
T003412,C00007,P0108,08/05/2025,706.59,4,WELCOME5,2025-08-05 20:00:00,batch_2025_01.csv
T002502,C00405,P0069,2025-02-22,716.97,5,SAVE10,2025-02-23 04:00:00,batch_2025_01.csv
T002985,,P0104,2025-03-23,570.73,4,,2025-03-24 04:00:00,batch_2025_01.csv
T002554,C00428,P0002,2025-03-20,413.67,2,,2025-03-20 16:00:00,batch_2025_01.csv
T004910,C00166,P0132,06/01/2025,491.32,5,,2025-06-02 15:00:00,batch_2025_01.csv
T004666,C00433,P0014,05/06/2025,81.40,4,WELCOME5,2025-05-06 21:00:00,batch_2025_01.csv
T001288,C00120,P0030,2025-02-17,591.90,3,,2025-02-18 20:00:00,batch_2025_01.csv
T000951,C00192,P0062,2025-01-05,186.39,2,,2025-01-06 03:00:00,batch_2025_01.csv
T002156,C00365,P0127,02/02/2025,892.54,5,,2025-02-02 13:00:00,batch_2025_01.csv
T001332,C00230,P0105,2025-08-13,$205.41,1,WELCOME5,2025-08-13 11:00:00,batch_2025_01.csv
T002115,C00195,P0145,2025-06-02,$83.93,1,,2025-06-03 02:00:00,batch_2025_01.csv
T000547,C00056,P0116,08/13/2025,415.56,5,SAVE10,2025-08-13 03:00:00,batch_2025_01.csv
T000767,C00440,P0114,08/21/2025,354.52,3,,2025-08-22 02:00:00,batch_2025_01.csv
T000929,,P0108,07/12/2025,$387.74,3,,2025-07-13 02:00:00,batch_2025_01.csv
T002599,C00087,P0042,07/13/2025,846.66,4,,2025-07-13 07:00:00,batch_2025_01.csv
T000868,C00284,P0026,05/23/2025,227.71,4,SAVE10,2025-05-24 18:00:00,batch_2025_01.csv
T003911,C00221,P0008,01/20/2025,862.67,4,,2025-01-20 17:00:00,batch_2025_01.csv
T000809,C00320,P0068,2025-08-24,312.47,5,,2025-08-24 12:00:00,batch_2025_01.csv
T002043,C00167,P0037,05/11/2025,559.80,5,,2025-05-12 19:00:00,batch_2025_01.csv
T004538,C00307,P0023,07/03/2025,48.91,3,,2025-07-03 18:00:00,batch_2025_01.csv
T003286,C00059,P0115,2025-07-17,629.30,4,,2025-07-18 02:00:00,batch_2025_01.csv
T000945,C00176,P0103,2025-04-12,771.35,2,,2025-04-12 03:00:00,batch_2025_01.csv
T004294,C00246,P0130,2025-02-17,$118.51,5,,2025-02-18 12:00:00,batch_2025_01.csv
T004282,C00189,P0103,08/26/2025,222.22,4,,2025-08-27 23:00:00,batch_2025_01.csv
T003806,C00299,P0135,02/01/2025,178.29,2,WELCOME5,2025-02-01 12:00:00,batch_2025_01.csv
T004317,C00133,P0022,2025-01-01,$668.27,4,,2025-01-01 11:00:00,batch_2025_01.csv
T002588,C00045,P0041,07/17/2025,$560.82,3,,2025-07-18 12:00:00,batch_2025_01.csv
T001000,C00047,P0086,08/27/2025,$785.77,3,SAVE10,2025-08-28 13:00:00,batch_2025_01.csv
T003226,C99999,P0080,2025-02-28,195.07,3,,2025-02-28 05:00:00,batch_2025_01.csv
T001338,C00324,P0064,07/11/2025,38.13,4,,2025-07-11 08:00:00,batch_2025_01.csv
T002850,C00278,P0109,2025-01-03,$35.19,4,SAVE10,2025-01-03 19:00:00,batch_2025_01.csv
T004041,C00252,P0026,01/22/2025,543.35,2,,2025-01-22 10:00:00,batch_2025_01.csv
T004064,C00241,P9999,2025-04-07,607.69,2,SAVE10,2025-04-08 10:00:00,batch_2025_01.csv
T001053,C00064,P0125,2025-07-16,14.16,3,,2025-07-17 19:00:00,batch_2025_01.csv
T001239,C00244,P0123,06/20/2025,266.71,3,SAVE10,2025-06-20 07:00:00,batch_2025_01.csv
T001570,C00196,P0122,2025-03-29,131.55,4,,2025-03-29 12:00:00,batch_2025_01.csv
T002762,C00272,P0042,2025-03-11,$863.06,3,,2025-03-11 15:00:00,batch_2025_01.csv
T004083,C00214,P0055,2025-03-18,$692.38,2,SAVE10,2025-03-19 09:00:00,batch_2025_01.csv
T000701,C00004,P0105,2025-03-11,577.81,5,,2025-03-12 03:00:00,batch_2025_01.csv
T004820,C99999,P0020,01/15/2025,392.07,2,WELCOME5,2025-01-15 18:00:00,batch_2025_01_late.csv
T003009,C00169,P0129,2025-03-05,676.18,1,SAVE10,2025-03-06 19:00:00,batch_2025_01.csv
T000360,C00207,P0106,05/21/2025,$39.96,5,,2025-05-21 01:00:00,batch_2025_01.csv
T002466,C00058,P0053,2025-08-16,389.53,3,,2025-08-17 21:00:00,batch_2025_01.csv
T000665,C00296,P0142,01/23/2025,770.66,2,WELCOME5,2025-01-24 03:00:00,batch_2025_01.csv
T002356,C00189,P0090,2025-05-16,$106.23,4,,2025-05-16 11:00:00,batch_2025_01.csv
T004714,C99999,P0100,2025-05-22,$525.12,5,WELCOME5,2025-05-22 20:00:00,batch_2025_01.csv
T003607,C00143,P0105,2025-08-04,227.46,1,WELCOME5,2025-08-05 04:00:00,batch_2025_01.csv
T003652,C00497,P0012,2025-01-21,$204.64,5,,2025-01-21 18:00:00,batch_2025_01.csv
T003001,C00208,P0024,02/15/2025,306.47,3,WELCOME5,2025-02-16 01:00:00,batch_2025_01.csv
T001584,C00200,P0079,07/21/2025,$451.87,5,,2025-07-21 19:00:00,batch_2025_01.csv
T001374,C00015,P0040,2025-02-15,637.43,1,,2025-02-15 09:00:00,batch_2025_01.csv
